,COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,Predicted_CH4_per(10^4 Barrer),Predicted_CO4_per(10^4 Barrer),Predicted_H2S_per(10^4 Barrer)
5876,linker106_N_linker48_CH_lon_relaxed.cif,19.0281,17.00723,0.186759,7157.04,4.85493,0.920907,1,0.461538462,0.384615385,0.153846154,0,0,0,0,0,289,0.501736111,0.153846154,0.467692308,28.84018212,21.190233,44.7588
5877,linker99_N_linker10_CH_unj_relaxed.cif,22.15977,21.65459,0.203481,6371.94,4.46587,0.920904,1,0.482758621,0.24137931,0.137931034,0.137931034,1,0,0,0,457,0.680059524,0.275862069,0.893793103,30.78836788,22.359674,50.19521
5878,linker98_N_linker4_CH_cds_relaxed_interp_2.cif,22.6279,15.76272,0.18859,6680.07,4.815,0.920902,1,0.545454545,0.327272727,0.090909091,0.036363636,2.5,0,0,0,159,0.6625,0.127272727,0.401454545,29.23225106,20.831255,41.553123
5879,linker97_CH_linker39_N_cds_relaxed_interp_5.cif,26.57335,21.97446,0.201564,6865.91,4.47531,0.920897,1,0.567901235,0.333333333,0.098765432,0,0,0,0,0,611,0.664130435,0.098765432,0.300246914,28.10550357,23.34819,43.79304
5880,linker104_CH_linker72_N_lvt_relaxed.cif,23.6351,20.47155,0.183364,6145.18,5.02039,0.920897,1,0.451612903,0.225806452,0.129032258,0.193548387,0.666666667,0,0,0,153,0.683035714,0.322580645,1.058064516,36.4181733,20.82767,39.3963
5881,linker100_N_linker65_CH_uop_relaxed.cif,19.17395,15.48686,0.191641,7817.23,4.76703,0.920887,1,0.538461538,0.192307692,0.230769231,0.038461538,6,0,0,0,241,0.717261905,0.269230769,0.833846154,32.04684124,23.092943,46.87574
5882,linker104_NH_linker45_CO_und_relaxed.cif,22.12543,19.72479,0.20386,6504.56,4.45158,0.920887,1,0.484848485,0.272727273,0.121212121,0.121212121,1,0,0,0,673,0.657226563,0.242424242,0.785454545,28.3720007,22.37935,48.08545
5883,linker104_N_linker74_CH_lon_relaxed.cif,19.71754,16.55158,0.182677,7315.76,5.00885,0.920887,1,0.451612903,0.290322581,0.129032258,0.129032258,1,0,0,0,273,0.609375,0.258064516,0.836129032,30.40233933,20.994173,43.361088
5884,linker97_N_linker5_CH_cds_relaxed_interp_4.cif,24.19218,18.48525,0.192312,7481.24,4.67074,0.920887,1,0.556962025,0.392405063,0.050632911,0,0,0,0,0,441,0.626420455,0.050632911,0.153924051,25.73285298,22.149456,43.145077
5885,linker103_NH_linker65_CH2_qtz_relaxed.cif,17.62802,16.36117,0.174264,7809.13,5.25959,0.920885,1,0.532467532,0.311688312,0.155844156,0,0,0,0,0,313,0.636178862,0.155844156,0.473766234,30.74759055,20.687508,40.321606
5886,linker98_N_linker46_CH_dia_relaxed_interp_2.cif,22.25997,16.54729,0.199246,7150.48,4.51823,0.920884,1,0.55,0.35,0.1,0,0,0,0,0,673,0.637310606,0.1,0.304,27.89467491,22.481756,45.222126
5887,linker105_N_linker54_CH_gis_relaxed.cif,20.05057,15.0041,0.203032,7005.17,4.47132,0.920883,1,0.5,0.264705882,0.117647059,0.117647059,1,0,0,0,369,0.678308824,0.235294118,0.762352941,26.82679926,22.495647,47.51389
5888,linker111_C_linker7_C_sra_relaxed.cif,24.30089,22.29508,0.168698,7241,5.40493,0.920882,1,0.547945205,0.438356164,0,0,0,0,0,0.01369863,385,0.6015625,0,0,33.15362833,20.133556,38.528557
5889,linker102_N_linker47_CH_pcb_relaxed.cif,33.36718,18.30962,0.194858,6719.05,4.63455,0.920875,1,0.578947368,0.336842105,0.084210526,0,0,0,0,0,593,0.673863636,0.084210526,0.256,27.65780863,23.515192,38.828495
5890,linker103_C_linker31_C_acs-a_relaxed_interp_2.cif,32.99957,18.87981,0.187525,6778.59,4.80427,0.920874,1,0.576470588,0.376470588,0.047058824,0,0,0,0,0,769,0.653911565,0.047058824,0.143058824,27.59992474,21.703417,38.076447
5891,linker111_C_linker60_C_lon_relaxed.cif,20.76409,17.63694,0.187599,7091.01,4.819,0.920868,1,0.52173913,0.405797101,0.057971014,0,0,0,0,0.014492754,337,0.585069444,0.057971014,0.176231884,28.58992211,21.059294,40.156372
5892,linker109_C_linker65_C_crb_relaxed.cif,22.08433,19.62198,0.191381,6889.44,4.74309,0.920867,1,0.606557377,0.262295082,0.131147541,0,0,0,0,0,433,0.731418919,0.131147541,0.398688525,32.11279171,21.74861,44.83942
5893,linker109_N_linker58_CH_lon_relaxed_interp_2.cif,22.46338,16.18724,0.19195,7210.84,4.69738,0.920862,1,0.536231884,0.347826087,0.115942029,0,0,0,0,0,185,0.625,0.115942029,0.352463768,28.83801544,21.263378,42.796677
5894,linker105_CH_linker53_N_lvt_relaxed.cif,20.55751,16.47265,0.172882,7559.7,5.27955,0.920856,1,0.476190476,0.404761905,0.095238095,0.023809524,4,0,0,0,169,0.528125,0.119047619,0.371428571,30.06934173,20.766308,36.379463
5895,linker100_CH_linker80_N_lvt_relaxed.cif,24.89799,20.29058,0.160224,7091.06,5.7507,0.920855,1,0.432432432,0.405405405,0.108108108,0.054054054,2,0,0,0,121,0.47265625,0.162162162,0.514594595,32.43287608,20.39618,37.29736
5896,linker100_C_linker82_C_rho_relaxed.cif,39.0523,19.02388,0.197775,6222.17,4.57925,0.920851,1,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,673,0.637310606,0.142857143,0.453333333,29.12910311,23.329687,37.20246
5897,linker109_N_linker8_CH_sod_relaxed_interp_2.cif,31.67922,22.44762,0.190697,6590.26,4.76484,0.92085,1,0.50617284,0.296296296,0.098765432,0.098765432,1,0,0,0,649,0.659552846,0.197530864,0.64,30.9605639,22.343882,41.367764
5898,linker98_N_linker49_CH_mdf_relaxed.cif,21.88275,21.03805,0.206899,7738.47,4.34637,0.920842,1,0.551724138,0.327586207,0.103448276,0.017241379,6,0,0,0,673,0.657226563,0.120689655,0.373793103,25.58892675,23.66413,50.247997
5899,linker97_N_linker74_CH_cds_relaxed_interp_4.cif,24.99608,19.08135,0.201724,7213.58,4.45193,0.920839,1,0.545454545,0.350649351,0.077922078,0.025974026,3,0,0,0,433,0.644345238,0.103896104,0.326233766,27.18218233,23.706076,42.513664
5900,linker98_CH_linker5_N_lvt_relaxed_interp_3.cif,29.40783,19.95928,0.178972,6668.43,5.07588,0.920838,1,0.542372881,0.389830508,0.06779661,0,0,0,0,0,937,0.610026042,0.06779661,0.206101695,30.75995772,21.91906,34.88343
5901,linker109_N_linker83_CH_crb_relaxed_interp_2.cif,24.43908,23.48011,0.203217,7043.64,4.41479,0.920835,1,0.555555556,0.345679012,0.098765432,0,0,0,0,0,465,0.645833333,0.098765432,0.300246914,27.49904985,23.196869,46.263783
5902,linker105_N_linker70_CH_gis_relaxed.cif,22.96527,16.096,0.174756,7769.77,5.25236,0.920834,1,0.4375,0.34375,0.125,0.09375,1.333333333,0,0,0,241,0.537946429,0.21875,0.7025,30.68689527,20.105154,43.50857
5903,linker100_NH_linker88_CO_qtz_relaxed.cif,16.6036,15.90092,0.202073,6615.54,4.49758,0.920834,1,0.466666667,0.3,0.066666667,0.166666667,0.4,0,0,0,217,0.645833333,0.233333333,0.776,26.41121168,22.801847,45.921875
5904,linker102_C_linker36_C_sod_relaxed.cif,34.83928,15.11818,0.178653,6479.54,5.09209,0.920829,1,0.595505618,0.359550562,0.04494382,0,0,0,0,0,433,0.68081761,0.04494382,0.136629213,30.03508262,20.852049,38.341446
5905,linker108_CH_linker12_N_ukk_relaxed.cif,20.12091,15.39262,0.213904,6252.05,4.2073,0.920826,1,0.516129032,0.290322581,0.064516129,0.129032258,0.5,0,0,0,705,0.688476563,0.193548387,0.64,26.5069922,22.632416,46.154465
5906,linker92_CH_linker93_N_bod_relaxed_interp_2.cif,22.40155,15.69065,0.196324,7095.86,4.57489,0.920823,1,0.545454545,0.363636364,0.090909091,0,0,0,0,0,181,0.628472222,0.090909091,0.276363636,26.90256893,21.018213,43.32622
5907,linker108_CH2_linker49_NH_lvt_relaxed.cif,24.48117,21.37959,0.19208,5565.31,4.72356,0.920823,1,0.5,0.361111111,0.111111111,0.027777778,4,0,0,0,169,0.586805556,0.138888889,0.433333333,32.53730004,23.997759,42.336285
5908,linker105_CH_linker68_N_uni_relaxed.cif,24.6174,23.67473,0.200549,7231.21,4.53615,0.920822,1,0.461538462,0.230769231,0.192307692,0.115384615,1.666666667,0,0,0,94,0.652777778,0.307692308,0.981538462,32.0249983,22.287188,51.885773
5909,linker109_C_linker50_C_pcb_relaxed.cif,22.54123,18.90261,0.181275,7255.98,5.00223,0.92082,1,0.544303797,0.379746835,0.075949367,0,0,0,0,0,425,0.617732558,0.075949367,0.230886076,27.95057256,20.351255,41.995937
5910,linker108_CH_linker38_N_uni_relaxed_interp_2.cif,17.7829,15.946,0.231874,6688.83,3.84683,0.920818,1,0.564102564,0.282051282,0.102564103,0.051282051,2,0,0,0,373,0.706439394,0.153846154,0.488205128,28.04525995,24.068151,46.45417
5911,linker98_CH_linker74_N_cds_relaxed_interp_2.cif,21.97234,15.84162,0.197316,6797.38,4.58534,0.920817,1,0.526315789,0.333333333,0.105263158,0.035087719,3,0,0,0,153,0.6375,0.140350877,0.440701754,28.30691943,21.02749,45.447575
5912,linker108_CH_linker50_N_dia_relaxed.cif,18.31785,15.60318,0.207698,6896.28,4.32099,0.920817,1,0.527777778,0.333333333,0.138888889,0,0,0,0,0,189,0.621710526,0.138888889,0.422222222,27.28400522,22.64732,48.140724
5913,linker102_N_linker11_CH_dia_relaxed.cif,20.72802,16.36846,0.183694,7237.04,4.94573,0.920817,1,0.472527473,0.395604396,0.131868132,0,0,0,0,0,177,0.514534884,0.131868132,0.400879121,29.76300476,20.975706,39.799953
5914,linker109_C_linker31_C_dft_relaxed_interp_2.cif,23.60032,19.10776,0.183519,7364.49,4.91808,0.920817,1,0.550561798,0.404494382,0.04494382,0,0,0,0,0,481,0.613520408,0.04494382,0.136629213,27.98823205,21.114752,40.02283
5915,linker100_CH_linker82_N_unj_relaxed.cif,19.40047,18.77939,0.19846,7117.62,4.56384,0.920813,1,0.481481481,0.333333333,0.148148148,0.037037037,4,0,0,0,361,0.578525641,0.185185185,0.577777778,28.1523407,22.17603,53.22436
5916,linker109_CH_linker71_N_umi_relaxed_interp_2.cif,30.00566,23.87946,0.185525,7145.53,4.89779,0.920808,1,0.506493506,0.337662338,0.12987013,0.025974026,5,0,0,0,1505,0.602964744,0.155844156,0.484155844,30.81935305,23.755428,43.774433
5917,linker101_CH2_linker4_NH_und_relaxed.cif,23.53013,20.37799,0.16754,7385.68,5.48072,0.920807,1,0.424242424,0.393939394,0.121212121,0.060606061,2,0,0,0,417,0.465401786,0.181818182,0.576969697,31.82410459,21.225607,41.3696
5918,linker97_N_linker83_CH_cds_relaxed_interp_4.cif,22.76514,18.5497,0.211653,7378.9,4.23372,0.920804,1,0.571428571,0.350649351,0.077922078,0,0,0,0,0,465,0.660511364,0.077922078,0.236883117,25.36104347,23.108345,46.42917
5919,linker99_C_linker14_C_umi_relaxed.cif,27.48845,19.9796,0.168313,7262.59,5.43714,0.920804,1,0.540540541,0.405405405,0,0.054054054,0,0,0,0,801,0.62578125,0.054054054,0.185945946,32.27186659,20.7116,33.81932
5920,linker108_CH_linker74_N_qtz_relaxed.cif,16.48498,15.22876,0.215272,6832.3,4.18615,0.920803,1,0.516129032,0.290322581,0.129032258,0.064516129,2,0,0,0,253,0.658854167,0.193548387,0.614193548,26.38682698,26.029547,47.78671
5921,linker93_CH_linker93_N_noj_relaxed_interp_2.cif,25.69623,24.41175,0.183617,7434.35,4.9319,0.920793,1,0.549295775,0.38028169,0.070422535,0,0,0,0,0,389,0.623397436,0.070422535,0.214084507,29.17324775,21.945547,44.11858
5922,linker106_N_linker75_CH_gis_relaxed.cif,22.78199,17.88689,0.17008,7141.48,5.4051,0.920792,1,0.416666667,0.361111111,0.166666667,0.055555556,3,0,0,0,225,0.46875,0.222222222,0.697777778,31.66594171,19.6881,39.387394
5923,linker99_N_linker12_CH_uni_relaxed.cif,24.371,23.10148,0.198878,7186.45,4.56883,0.920791,1,0.482758621,0.310344828,0.068965517,0.137931034,0.5,0,0,0,109,0.648809524,0.206896552,0.684137931,29.07687828,20.902832,53.641697
5924,linker111_C_linker57_C_sra_relaxed.cif,25.93642,22.75774,0.193617,6198.34,4.67996,0.92079,1,0.563380282,0.338028169,0.056338028,0.028169014,2,0,0,0.014084507,433,0.6765625,0.084507042,0.268169014,33.59207551,22.698793,42.88025
5925,linker102_CH_linker6_N_can_relaxed.cif,28.17419,23.32234,0.178493,6809.16,5.13408,0.92079,1,0.518072289,0.289156627,0.096385542,0.096385542,1,0,0,0,349,0.676356589,0.192771084,0.624578313,30.86353409,21.189924,38.310177
5926,linker100_N_linker68_CH_uop_relaxed.cif,18.02874,16.94786,0.188036,7795.9,4.8796,0.920788,1,0.461538462,0.230769231,0.192307692,0.115384615,1.666666667,0,0,0,187,0.649305556,0.307692308,0.981538462,29.84746422,22.556604,44.89859
5927,linker109_C_linker85_C_sra_relaxed.cif,24.25203,21.35698,0.179964,6741.81,5.04633,0.920788,1,0.552238806,0.358208955,0.059701493,0.029850746,2,0,0,0,385,0.650337838,0.089552239,0.284179104,29.37442264,20.264961,39.039463
5928,linker105_N_linker72_CH_rho_relaxed.cif,44.82261,21.40389,0.184243,6525.16,4.99113,0.920788,1,0.466666667,0.233333333,0.133333333,0.166666667,0.8,0,0,0,913,0.679315476,0.3,0.978666667,34.42056719,25.735706,37.601616
5929,linker100_C_linker34_C_umi_relaxed.cif,27.05309,21.39087,0.184251,6513.35,4.97376,0.920786,1,0.529411765,0.264705882,0.058823529,0.147058824,0.4,0,0,0,833,0.723090278,0.205882353,0.684705882,31.25718798,22.415462,39.976326
5930,linker109_C_linker46_C_unj_relaxed.cif,20.57753,19.4574,0.19252,6943.5,4.67805,0.920784,1,0.573333333,0.373333333,0.053333333,0,0,0,0,0,169,0.65503876,0.053333333,0.162133333,26.51694816,21.852945,43.92493
5931,linker100_CH_linker73_N_gis_relaxed.cif,23.96538,17.31021,0.16129,7874.45,5.70635,0.920782,1,0.428571429,0.371428571,0.171428571,0.028571429,6,0,0,0,225,0.46875,0.2,0.619428571,32.75671946,20.848417,39.961193
5932,linker99_N_linker6_CH_uos_relaxed.cif,27.08632,23.52929,0.202591,6668.87,4.48925,0.92078,1,0.482758621,0.24137931,0.137931034,0.137931034,1,0,0,0,1217,0.679129464,0.275862069,0.893793103,31.07994485,23.78194,46.194633
5933,linker97_N_linker91_CH_pto_relaxed_interp_2.cif,29.49139,18.5005,0.201022,6490.8,4.47633,0.920772,1,0.567164179,0.343283582,0.089552239,0,0,0,0,0,601,0.658991228,0.089552239,0.272238806,27.20417703,21.919748,40.795982
5934,linker96_C_linker85_C_kgd-a_relaxed.cif,25.50282,23.93166,0.203006,7422.17,4.42481,0.920772,0,0.540540541,0.324324324,0.108108108,0.027027027,4,0,0,0,703,0.650925926,0.135135135,0.421621622,27.47129811,23.57958,42.46153
5935,linker106_CO_linker82_NH_und_relaxed.cif,20.24531,18.27393,0.180051,6784.15,5.0859,0.920772,1,0.40625,0.34375,0.1875,0.0625,3,0,0,0,385,0.462740385,0.25,0.785,29.13311231,21.511345,42.881718
5936,linker103_CH_linker95_N_jea_relaxed_interp_2.cif,23.1516,17.02096,0.21251,7430.48,4.20753,0.92077,1,0.634408602,0.333333333,0.032258065,0,0,0,0,0,343,0.726694915,0.032258065,0.098064516,25.65442725,23.57622,43.183853
5937,linker109_CO_linker56_NH_qtz_relaxed.cif,17.80517,16.52713,0.188344,6910.35,4.84285,0.920763,1,0.494949495,0.323232323,0.121212121,0.04040404,3,0.02020202,0,0,361,0.613945578,0.161616162,0.507474747,28.71060966,22.734581,47.453945
5938,linker98_CH_linker68_N_cdl_relaxed_interp_2.cif,22.26426,15.5989,0.191353,6742.14,4.75551,0.920761,1,0.528301887,0.301886792,0.132075472,0.037735849,3.5,0,0,0,293,0.654017857,0.169811321,0.531320755,28.73322396,21.422298,44.56246
5939,linker98_N_linker78_CH_lvt_relaxed_interp_3.cif,29.10078,19.73493,0.18438,6495.89,4.92884,0.920761,1,0.527272727,0.345454545,0.109090909,0.018181818,6,0,0,0,865,0.621408046,0.127272727,0.394181818,30.46230203,22.213156,36.43038
5940,linker111_C_linker12_C_unj_relaxed.cif,23.607,23.15021,0.192253,6257.79,4.71545,0.920757,1,0.52173913,0.347826087,0,0.115942029,0,0,0,0.014492754,145,0.671296296,0.115942029,0.39884058,46.20472767,20.00205,41.283504
5941,linker109_C_linker50_C_dft_relaxed.cif,26.45681,24.17332,0.18332,6537.95,4.93792,0.920757,1,0.544303797,0.379746835,0.075949367,0,0,0,0,0,213,0.619186047,0.075949367,0.230886076,29.98418127,21.11924,40.976257
5942,linker105_N_linker11_CH_vba_relaxed.cif,20.91638,15.64966,0.187021,7022.32,4.86973,0.920754,1,0.411764706,0.382352941,0.176470588,0.029411765,6,0,0,0,385,0.4296875,0.205882353,0.637647059,29.6334148,21.334036,44.47766
5943,linker97_C_linker38_C_qtz_relaxed_interp_2.cif,20.71087,15.15415,0.212888,7213.45,4.2072,0.920752,1,0.582278481,0.341772152,0.050632911,0.025316456,2,0,0,0,379,0.686594203,0.075949367,0.241012658,26.45505217,23.347418,47.05523
5944,linker100_CH_linker6_N_qtz_relaxed.cif,19.97668,19.20972,0.190062,7085.82,4.82368,0.920751,1,0.466666667,0.233333333,0.133333333,0.166666667,0.8,0,0,0,229,0.681547619,0.3,0.978666667,30.26191227,21.269491,50.603508
5945,linker111_C_linker69_C_sra_relaxed.cif,25.90151,22.69727,0.180135,6474.79,5.06053,0.920746,1,0.537313433,0.358208955,0.059701493,0.029850746,2,0,0,0.014925373,369,0.640625,0.089552239,0.284179104,33.20256907,21.075401,40.04602
5946,linker111_C_linker4_C_dia_relaxed.cif,19.87225,15.67719,0.198034,6763.79,4.56294,0.920746,1,0.553846154,0.338461538,0.030769231,0.061538462,0.5,0,0,0.015384615,197,0.684027778,0.092307692,0.305230769,28.65889132,21.012075,43.094097
5947,linker109_CH_linker12_N_dft_relaxed_interp_2.cif,25.43954,20.27284,0.185238,7365.86,4.90989,0.920746,1,0.50617284,0.345679012,0.049382716,0.098765432,0.5,0,0,0,417,0.635670732,0.148148148,0.489876543,28.13908569,21.538147,43.38589
5948,linker109_CH_linker13_N_gis_relaxed_interp_2.cif,34.50798,22.18302,0.161941,7836.91,5.62872,0.920745,1,0.505154639,0.453608247,0.041237113,0,0,0,0,0,833,0.53125,0.041237113,0.125360825,30.06264839,22.139174,38.46871
5949,linker104_NH_linker64_CO_und_relaxed.cif,23.15903,19.29734,0.193774,6371.64,4.72551,0.920739,1,0.448275862,0.24137931,0.137931034,0.172413793,0.8,0,0,0,545,0.655048077,0.310344828,1.012413793,32.59591005,23.012018,46.06263
5950,linker98_CH_linker93_N_jph_relaxed_interp_2.cif,22.75188,19.88137,0.186102,6796.82,4.85789,0.920736,1,0.550458716,0.357798165,0.091743119,0,0,0,0,0,609,0.634375,0.091743119,0.278899083,28.57792504,20.95803,40.73521
5951,linker108_CH_linker72_N_gis_relaxed.cif,23.82637,16.08618,0.205981,6672.13,4.41613,0.920731,1,0.516129032,0.225806452,0.129032258,0.129032258,1,0,0,0,369,0.720703125,0.258064516,0.836129032,26.49273065,23.149504,44.47745
5952,linker105_CH_linker78_N_mer_relaxed.cif,26.28462,19.11938,0.190381,7191.29,4.79051,0.920729,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,481,0.578125,0.214285714,0.68,28.78118935,22.61261,46.07642
5953,linker97_N_linker62_CH_cds_relaxed_interp_4.cif,23.52168,18.29906,0.204285,7299.64,4.39533,0.920728,1,0.569444444,0.333333333,0.097222222,0,0,0,0,0,437,0.666158537,0.097222222,0.295555556,26.46363012,22.9225,44.87935
5954,linker102_CH2_linker78_NH_sra_relaxed.cif,24.05832,19.70747,0.161452,7125.78,5.68628,0.920722,1,0.471264368,0.413793103,0.091954023,0.022988506,4,0,0,0,169,0.515243902,0.114942529,0.35862069,31.1177616,20.31613,34.734383
5955,linker111_C_linker75_C_sod_relaxed.cif,32.18885,16.87095,0.177707,6255.97,5.1325,0.920722,1,0.506666667,0.373333333,0.053333333,0.053333333,1,0,0,0.013333333,277,0.60745614,0.106666667,0.3456,33.54364748,20.857588,35.54396
5956,linker111_C_linker34_C_npo_relaxed_interp_2.cif,24.72592,20.40262,0.193839,6708.9,4.69236,0.920721,1,0.539325843,0.314606742,0.04494382,0.08988764,0.5,0,0,0.011235955,397,0.689236111,0.134831461,0.445842697,31.21958255,22.192657,42.15032
5957,linker101_C_linker14_C_umi_relaxed.cif,26.44612,20.72285,0.161109,7285.39,5.69689,0.920721,1,0.512820513,0.41025641,0.025641026,0.051282051,0.5,0,0,0,753,0.58828125,0.076923077,0.254358974,31.68648288,19.98278,34.046528
5958,linker107_N_linker13_CH_gis_relaxed.cif,25.66169,17.38622,0.164537,7798.06,5.54502,0.920717,1,0.461538462,0.461538462,0.076923077,0,0,0,0,0,265,0.460069444,0.076923077,0.233846154,28.66886976,20.867516,37.745605
5959,linker110_C_linker28_C_sod_relaxed.cif,30.88033,15.79142,0.194151,6185.16,4.65689,0.920717,1,0.515151515,0.393939394,0.03030303,0.060606061,0.5,0,0,0,247,0.605392157,0.090909091,0.300606061,28.54179029,20.99561,36.8759
5960,linker109_CH_linker11_N_mok_relaxed.cif,17.75941,15.23252,0.188136,7750.93,4.81036,0.920716,1,0.460674157,0.404494382,0.134831461,0,0,0,0,0,321,0.489329268,0.134831461,0.40988764,26.74156189,23.091331,41.6573
5961,linker103_NH_linker23_CH2_gis_relaxed_interp_2.cif,30.14046,18.71464,0.168142,7400.07,5.45326,0.920716,1,0.504761905,0.342857143,0.076190476,0.076190476,1,0,0,0,1057,0.623231132,0.152380952,0.493714286,33.59862492,22.281044,38.05056
5962,linker105_N_linker63_CH_unj_relaxed.cif,20.45534,19.72877,0.182697,7157.08,5.00861,0.920715,1,0.464285714,0.321428571,0.142857143,0.071428571,2,0,0,0,361,0.578525641,0.214285714,0.68,28.82515485,21.07151,51.023327
5963,linker104_N_linker95_CH_tbo_relaxed_interp_2.cif,25.69753,15.29678,0.191489,7566,4.72487,0.920711,1,0.595744681,0.319148936,0.042553191,0.042553191,1,0,0,0,1921,0.714657738,0.085106383,0.275744681,28.11247753,24.037989,43.46285
5964,linker105_N_linker69_CH_unj_relaxed.cif,22.12124,21.52924,0.186826,7029.52,4.87822,0.920706,1,0.482758621,0.310344828,0.137931034,0.068965517,2,0,0,0,409,0.608630952,0.206896552,0.656551724,28.95362523,21.167337,50.13007
5965,linker98_N_linker65_CH_cds_relaxed_interp_2.cif,22.23084,16.13218,0.194212,6898.04,4.66903,0.920701,1,0.566037736,0.283018868,0.150943396,0,0,0,0,0,165,0.6875,0.150943396,0.458867925,29.56737052,21.677895,44.023544
5966,linker103_CH_linker29_N_npo_relaxed_interp_2.cif,29.20993,19.16379,0.185311,7026.53,4.9274,0.920701,1,0.504761905,0.304761905,0.114285714,0.076190476,1.5,0,0,0,409,0.643081761,0.19047619,0.60952381,30.42258786,22.18398,40.772533
5967,linker105_N_linker88_CH_mer_relaxed.cif,28.73759,19.64627,0.191968,6693.13,4.73226,0.920692,1,0.5,0.321428571,0.071428571,0.107142857,0.666666667,0,0,0,577,0.643973214,0.178571429,0.585714286,28.54288674,22.580269,41.097183
5968,linker107_CO_linker83_NH_und_relaxed.cif,18.78254,16.05171,0.209411,6500.18,4.30694,0.920689,1,0.484848485,0.303030303,0.151515152,0.060606061,2.5,0,0,0,625,0.610351563,0.212121212,0.669090909,28.08065477,22.48554,46.894543
5969,linker98_C_linker2_C_nbo_relaxed_interp_2.cif,28.42883,22.8602,0.204052,6554.77,4.40242,0.920688,1,0.583333333,0.354166667,0.041666667,0.020833333,2,0,0,0,457,0.680059524,0.0625,0.198333333,28.05713632,21.741747,43.591026
5970,linker109_C_linker45_C_dia_relaxed.cif,19.11477,15.70927,0.203188,7000.2,4.40833,0.920683,1,0.594202899,0.347826087,0.057971014,0,0,0,0,0,225,0.68597561,0.057971014,0.176231884,22.22353869,20.855436,46.2709
5971,linker98_N_linker30_CH_cds_relaxed_interp_3.cif,22.10434,17.31661,0.1936,6724.1,4.66427,0.920675,1,0.557377049,0.344262295,0.098360656,0,0,0,0,0,265,0.649509804,0.098360656,0.299016393,27.64457193,21.93297,44.237247
5972,linker101_CH_linker51_N_lon_relaxed.cif,18.61983,16.34495,0.189476,7472.07,4.77264,0.92067,1,0.487804878,0.390243902,0.12195122,0,0,0,0,0,345,0.5390625,0.12195122,0.370731707,27.71762321,21.785128,43.24766
5973,linker104_NH_linker59_CO_und_relaxed.cif,23.61028,20.28865,0.184495,6599.85,4.96771,0.920665,1,0.433333333,0.3,0.133333333,0.133333333,1,0,0,0,481,0.578125,0.266666667,0.864,31.0775515,21.302454,43.68525
5974,linker99_CH_linker30_N_vba_relaxed_interp_2.cif,23.55833,17.67586,0.194531,6470.49,4.64821,0.920657,1,0.545454545,0.333333333,0.121212121,0,0,0,0,0,1473,0.639322917,0.121212121,0.368484848,29.02050793,21.77853,40.65269
