COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer)
21350N2.cif,22.22645,21.73463,0.312943,2641.26,2.8356,0.966965,0,0.666666667,0.060606061,0.242424242,0,0,0,0,0.03030303,0,77,0.875,0.242424242,0.736969697,14.11897697,3.672403948,46.86452533
21352N2.cif,22.22526,21.73638,0.269598,3103.49,3.3119,0.967703,0,0.721311475,0.131147541,0.131147541,0,0,0,0,0.016393443,0,153,0.869318182,0.131147541,0.398688525,15.5562179,3.64454026,44.17942651
21540N3.cif,41.14343,34.79952,0.0516319,8523.58,18.8391,0.980095,1,0.543859649,0.421052632,0.035087719,0,0,0,0,0,0,149,0.600806452,0.035087719,0.106666667,13.02401826,21.69703758,42.7116421
20480N3.cif,61.79024,34.78989,0.0618651,7942.42,15.6637,0.976074,1,0.580645161,0.362903226,0.056451613,0,0,0,0,0,0,1529,0.663628472,0.056451613,0.171612903,12.57417482,18.7042596,42.41925433
19400N3.cif,14.32155,12.10114,0.316997,5190.57,2.75347,0.972088,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,73,0.629310345,0.075471698,0.229433962,18.4647299,2.442280035,41.50626965
21351N2.cif,22.55319,21.73551,0.242335,3505.5,3.72121,0.960275,0,0.666666667,0.175438596,0.140350877,0,0,0,0,0.01754386,0,125,0.822368421,0.140350877,0.426666667,14.06867399,4.13262781,40.4115749
20481N3.cif,61.4236,35.99105,0.0649332,7662.28,14.9243,0.975378,1,0.577154309,0.360721443,0.056112224,0,0,0,0,0.006012024,0,1529,0.663628472,0.056112224,0.170581162,11.87635932,17.77222123,39.92816504
21353N2.cif,22.44138,21.73096,0.279365,3002.87,3.21322,0.960237,0,0.679245283,0,0.301886792,0,0,0,0,0.018867925,0,129,0.895833333,0.301886792,0.917735849,14.23566604,2.984261126,34.0392196
16251N3.cif,13.46817,12.29168,0.279806,7283.55,3.05826,0.90766,1,0.6,0.365217391,0.034782609,0,0,0,0,0,0,189,0.684782609,0.034782609,0.10573913,13.17404864,3.349046026,33.46841527
21354N2.cif,22.4453,21.72518,0.327065,2568.64,2.74593,0.960359,0,0.692307692,0,0.307692308,0,0,0,0,0,0,129,0.895833333,0.301886792,0.917735849,12.00399324,2.859668364,32.2050254
07011N3.cif,9.68318,8.50466,0.388736,5292.57,2.05414,0.870751,1,0.489795918,0.326530612,0,0.081632653,0,0,0.102040816,0,0,193,0.670138889,0.081632653,0.280816327,21.61111789,1.449855432,31.67854503
20430N3.cif,47.73625,46.90899,0.108766,7421.74,8.68798,0.958478,1,0.613065327,0.35678392,0.030150754,0,0,0,0,0,0,171,0.700819672,0.030150754,0.091658291,10.99018966,8.685182892,29.72172504
15201N3.cif,26.5708,22.37925,0.128813,6496.73,7.3044,0.958395,1,0.584415584,0.25974026,0.051948052,0.103896104,0,0,0,0,0.5,69,0.766666667,0.155844156,0.515324675,9.594327329,8.340900433,29.50844016
20112N3.cif,10.43778,9.58065,0.327035,8131.63,2.54535,0.87038,1,0.542857143,0.380952381,0.038095238,0.038095238,0,0,0,0,1,145,0.635964912,0.076190476,0.246857143,13.77327923,2.452599273,28.71981482
07012N3.cif,18.79873,16.12301,0.176283,6656.65,5.17815,0.946881,1,0.564705882,0.282352941,0,0.094117647,0,0,0.058823529,0,0,433,0.751736111,0.094117647,0.323764706,9.529237867,6.000733506,28.50905971
16250N3.cif,24.43912,21.57176,0.139903,7286.11,6.63046,0.951516,1,0.6,0.365217391,0.034782609,0,0,0,0,0,0,95,0.688405797,0.034782609,0.10573913,10.21876146,6.917746978,28.10739572
19401N3.cif,11.5101,7.64416,0.30788,7731.14,2.72262,0.866878,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,37,0.637931034,0.075471698,0.229433962,11.14620739,3.111626113,27.64830658
13101N2.cif,11.08993,9.40655,0.340148,6718.19,2.42142,0.873917,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,16.53912649,1.874794971,27.53081124
16131N3.cif,20.9626,17.59779,0.16945,6251.06,5.45258,0.95367,1,0.612903226,0.258064516,0,0.086021505,0,0,0.043010753,0,0,541,0.790935673,0.084805654,0.291731449,9.968080499,5.668619221,27.27363766
19003N3.cif,11.12571,8.93489,0.288804,6966.62,2.96852,0.893675,1,0.572815534,0.349514563,0.038834951,0,0.038834951,0,0,0,0,81,0.686440678,0.038834951,0.118058252,10.47234993,3.306902857,26.69702982
15202N3.cif,13.35449,10.5223,0.257625,6511.29,3.42188,0.915341,1,0.584415584,0.25974026,0.051948052,0.103896104,0,0,0,0,0.5,69,0.766666667,0.155844156,0.515324675,9.236531724,4.066180987,26.45337587
14051N3.cif,13.27592,7.58301,0.470513,4338.33,1.65883,0.836274,1,0.44,0.4,0.08,0.08,0,0,0,0,1,34,0.515151515,0.16,0.5184,16.29553023,1.339913586,25.66138305
16061N2.cif,23.03655,18.49772,0.116104,8558.49,8.08412,0.948196,0,0.534591195,0.41509434,0.025157233,0.025157233,0,0,0,0,1,205,0.602941176,0.050314465,0.163018868,8.51091619,9.143256104,25.58804173
20110N3.cif,29.01327,24.61711,0.0960765,8726.69,9.87317,0.955869,1,0.542857143,0.380952381,0.038095238,0.038095238,0,0,0,0,1,145,0.635964912,0.076190476,0.246857143,9.855536412,9.359861749,25.30345368
20116N3.cif,28.52567,23.74486,0.108902,8274.73,8.65674,0.957624,1,0.503875969,0.434108527,0.031007752,0.031007752,0,0,0,0,1,145,0.557692308,0.062015504,0.200930233,10.81028761,7.51325645,25.29943892
16110N3.cif,22.72268,16.03454,0.173311,7277.76,5.23902,0.931295,1,0.463414634,0.390243902,0.048780488,0.048780488,0,0,0.048780488,0,1,64,0.561403509,0.097560976,0.316097561,10.33136533,5.042875013,25.1167749
16111N3.cif,16.20544,14.26229,0.188331,7262.56,4.78635,0.925723,1,0.463414634,0.390243902,0.048780488,0.048780488,0,0,0.048780488,0,1,253,0.554824561,0.097560976,0.316097561,9.713418687,4.946749091,25.02127343
16113N3.cif,16.19063,14.24492,0.209078,6621.12,4.29353,0.922396,1,0.463414634,0.341463415,0.048780488,0.048780488,0,0.048780488,0.048780488,0,1,253,0.554824561,0.146341463,0.510243902,12.43108214,3.473230961,24.87040735
16332N3.cif,17.51716,13.42157,0.275377,5151,3.19242,0.904039,1,0.517241379,0.275862069,0.068965517,0.137931034,0,0,0,0,0.5,85,0.708333333,0.206896552,0.684137931,8.600141116,3.875446442,24.78316099
20114N3.cif,12.06451,10.07551,0.231848,8133.79,3.79041,0.905398,1,0.521367521,0.41025641,0.034188034,0.034188034,0,0,0,0,1,73,0.598360656,0.068376068,0.221538462,9.43276029,4.163951238,24.62645326
21572N3.cif,18.45979,14.75538,0.16127,8143.26,5.67867,0.937772,1,0.608695652,0.333333333,0.028985507,0,0.028985507,0,0,0,0,121,0.720238095,0.028985507,0.088115942,8.786170938,6.181242597,24.53244508
07013N3.cif,27.47264,19.05082,0.170478,6419.8,5.3681,0.95051,1,0.576470588,0.282352941,0,0.094117647,0,0,0.047058824,0,0,112,0.761904762,0.094117647,0.323764706,10.75808692,4.649518268,24.20931994
21520N3.cif,8.19994,7.0698,0.381732,7389.24,2.10677,0.831894,1,0.606557377,0.327868852,0,0.06557377,0,0,0,0,0,55,0.743243243,0.06557377,0.22557377,15.79267269,1.614894102,24.19027432
18142N3.cif,30.32292,27.77247,0.141689,7588.6,6.52769,0.941344,1,0.566433566,0.377622378,0.055944056,0,0,0,0,0,0,105,0.648148148,0.055944056,0.17006993,8.745848256,6.862471481,23.91010786
17162N3.cif,21.69652,18.64203,0.155274,7146.85,5.9285,0.93823,1,0.590551181,0.362204724,0.047244094,0,0,0,0,0,0,102,0.68,0.047244094,0.143622047,9.038090009,6.07425219,23.88867644
19421N3.cif,28.07964,26.28184,0.152124,6864.11,6.06215,0.941884,1,0.564356436,0.396039604,0.03960396,0,0,0,0,0,0,289,0.63377193,0.03960396,0.12039604,10.19421521,5.392479861,23.52621362
20117N3.cif,9.76361,8.66317,0.363708,7549.48,2.22294,0.837546,1,0.503875969,0.434108527,0.031007752,0.031007752,0,0,0,0,1,145,0.557692308,0.062015504,0.200930233,14.87103428,1.73107502,23.42249406
19020N3.cif,11.92097,8.93284,0.303867,6824.98,2.81202,0.868307,1,0.532467532,0.311688312,0.051948052,0.051948052,0,0.051948052,0,0,1,105,0.640243902,0.155844156,0.543376623,11.54907937,2.559895827,23.29920215
19002N3.cif,23.97998,20.28649,0.140829,7067.37,6.59524,0.942223,1,0.572815534,0.349514563,0.038834951,0,0.038834951,0,0,0,0,81,0.686440678,0.038834951,0.118058252,9.251064315,6.291741091,23.06868774
18021N3.cif,12.96805,9.80173,0.351674,7770.16,2.35258,0.874698,1,0.531914894,0.425531915,0.042553191,0,0,0,0,0,0,59,0.59,0.042553191,0.129361702,15.71933911,1.569949538,22.67424954
19001N3.cif,8.81151,6.25088,0.422471,6291.78,1.87923,0.840086,1,0.523809524,0.380952381,0.047619048,0,0.047619048,0,0,0,0,55,0.625,0.047619048,0.144761905,16.58527663,1.288993829,22.66254912
19022N3.cif,10.98008,8.27158,0.343281,6662.78,2.44721,0.860065,1,0.532467532,0.311688312,0.051948052,0.051948052,0,0.051948052,0,0,1,105,0.640243902,0.155844156,0.500779221,12.32788802,2.069629922,22.49971242
18020N3.cif,17.5734,14.36485,0.156205,8393.65,5.87985,0.931754,1,0.531914894,0.425531915,0.042553191,0,0,0,0,0,0,59,0.59,0.042553191,0.129361702,7.496722133,6.75967626,22.0296734
14050N3.cif,13.26023,8.62197,0.394807,5191.51,2.0066,0.853166,1,0.565217391,0.434782609,0,0,0,0,0,0,0,49,0.628205128,0,0,15.75435614,1.378328436,21.84672338
16112N3.cif,25.15287,15.93631,0.188209,6559.23,4.81199,0.925076,1,0.463414634,0.341463415,0.048780488,0.048780488,0,0.048780488,0.048780488,0,1,64,0.561403509,0.146341463,0.510243902,13.0044638,3.204765784,21.67310311
20113N3.cif,28.27167,24.10888,0.102519,8807.1,9.2067,0.952334,1,0.521367521,0.41025641,0.034188034,0.034188034,0,0,0,0,1,145,0.594262295,0.068376068,0.221538462,9.539759212,7.742016416,21.53771881
20115N3.cif,10.65907,9.7459,0.336368,8201.79,2.45083,0.862405,1,0.521367521,0.41025641,0.034188034,0.034188034,0,0,0,0,1,145,0.594262295,0.068376068,0.221538462,14.95737558,1.651811463,21.40702736
16130N3.cif,31.72634,22.10199,0.146333,6295.71,6.37587,0.960091,1,0.612903226,0.258064516,0,0.086021505,0,0,0.043010753,0,0,136,0.795321637,0.084805654,0.291731449,10.58659787,4.783954424,21.25262974
18143N3.cif,35.0199,30.43642,0.109984,8323.02,8.55381,0.948647,1,0.58490566,0.377358491,0.037735849,0,0,0,0,0,0,124,0.666666667,0.037735849,0.114716981,8.889548745,7.632915532,21.14554441
19402N3.cif,6.34336,5.7532,0.46182,7409.18,1.64666,0.801027,1,0.547169811,0.377358491,0.075471698,0,0,0,0,0,0,73,0.629310345,0.075471698,0.229433962,18.37960709,1.027185912,20.86026013
19072N2.cif,8.10224,7.36122,0.511212,5148.64,1.50798,0.824032,0,0.523809524,0.285714286,0.142857143,0.047619048,0,0,0,0,3,131.5,0.664141414,0.19047619,0.598095238,16.74574644,0.981985704,20.69042177
19000N3.cif,19.29611,16.64848,0.207045,6282.28,4.34959,0.919865,1,0.523809524,0.380952381,0.047619048,0,0.047619048,0,0,0,0,55,0.625,0.047619048,0.144761905,8.641550272,4.187330909,20.58412147
07010N3.cif,9.04156,7.98975,0.420553,5082.56,1.85732,0.860815,1,0.510204082,0.326530612,0,0.081632653,0,0,0.081632653,0,0,205,0.683333333,0.081632653,0.280816327,23.13430083,0.818253631,20.46866094
20111N3.cif,12.48955,10.59437,0.220993,8236.2,4.00483,0.911316,1,0.542857143,0.380952381,0.038095238,0.038095238,0,0,0,0,1,73,0.640350877,0.076190476,0.246857143,8.854402041,3.824934372,20.37254515
21700N2.cif,19.39136,13.42722,0.223906,6360.9,3.95184,0.900475,0,0.515151515,0.375757576,0.072727273,0,0,0.024242424,0.012121212,0,0,197,0.579411765,0.096969697,0.317575758,9.154614912,3.536450216,19.49663096
17161N3.cif,16.46047,13.64478,0.331563,5815.1,2.53207,0.874279,1,0.579365079,0.349206349,0.063492063,0,0,0,0,0.007936508,0,197,0.674657534,0.063492063,0.193015873,11.75176305,1.909603768,19.43018552
19420N3.cif,20.52716,19.1946,0.231505,6100.21,3.80078,0.903466,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,0,225,0.625,0.049382716,0.150123457,9.362773151,3.251566268,19.01883234
15200N3.cif,8.20958,7.60329,0.55678,4995.9,1.35641,0.818357,1,0.517241379,0.275862069,0.068965517,0.137931034,0,0,0,0,0.5,43,0.716666667,0.206896552,0.684137931,18.40971105,0.750891941,18.81331791
17160N3.cif,21.8567,18.71003,0.165781,6688.85,5.5543,0.938093,1,0.579365079,0.349206349,0.063492063,0,0,0,0,0.007936508,0,99,0.678082192,0.063492063,0.193015873,8.860556268,4.547879619,18.71824595
15211N2.cif,23.73244,21.04675,0.309959,5270.79,2.7565,0.914725,0,0.5625,0.25,0,0.125,0,0,0.0625,0,0,169,0.782407407,0.125,0.43,15.65779963,1.403320298,18.60787966
20564N3.cif,10.39141,8.99001,0.501099,4268.8,1.5296,0.833738,1,0.5,0.333333333,0,0.125,0,0,0.041666667,0,0,65,0.677083333,0.12,0.4128,15.81299943,0.940772433,18.56378462
20660N2.cif,23.86923,22.83776,0.289383,6047.61,2.97219,0.900433,0,0.542372881,0.305084746,0,0.101694915,0,0,0.050847458,0,0,93,0.7265625,0.101694915,0.349830508,14.93058706,1.593324163,18.51484134
17163N3.cif,16.30857,13.66038,0.310547,6138.54,2.70071,0.874094,1,0.590551181,0.362204724,0.047244094,0,0,0,0,0,0,203,0.676666667,0.047244094,0.143622047,11.85480951,1.925534726,18.50742351
20370N3.cif,12.17549,10.2871,0.325537,5830.76,2.5492,0.846398,1,0.526315789,0.421052632,0.052631579,0,0,0,0,0,0,93,0.58125,0.052631579,0.16,9.125267984,2.435360693,18.28935777
21110N3.cif,23.05723,21.65583,0.215582,6769.58,4.11055,0.89893,1,0.584269663,0.348314607,0.06741573,0,0,0,0,0,0,211,0.676282051,0.06741573,0.20494382,9.46016168,3.166310788,17.33824043
21426N3.cif,13.74326,11.77675,0.200665,10350.6,4.41083,0.886417,1,0.569892473,0.365591398,0.064516129,0,0,0,0,0,0,35.5,0.669811321,0.064516129,0.196129032,8.013649655,3.993427394,17.00201524
13170N2.cif,25.51802,24.69244,0.309017,4128.08,2.75823,0.906642,0,0.551724138,0.287356322,0.091954023,0.045977011,0,0,0.022988506,0,2,135,0.703125,0.137931034,0.437701149,16.09389156,1.259588474,16.96377507
21192N2.cif,48.33082,47.9372,0.272749,3223.21,3.25134,0.925782,0,0.46875,0.375,0.09375,0.0625,0,0,0,0,1.5,100,0.555555556,0.15625,0.5,11.17588079,2.007172848,16.9181544
14072N2.cif,21.4664,20.98216,0.312968,4492.7,2.70641,0.87207,0,0.571428571,0.346938776,0.040816327,0.040816327,0,0,0,0,1,153,0.683035714,0.081632653,0.264489796,12.2081157,1.683737725,16.75671606
11031N2.cif,26.99882,26.65939,0.281663,4459.83,3.05976,0.904565,0,0.571428571,0.301587302,0.031746032,0.063492063,0,0,0.031746032,0,0.5,209,0.725694444,0.095238095,0.314920635,14.78307344,1.454282085,16.36053569
20500N3.cif,12.1317,9.18261,0.443234,4573.72,1.76579,0.783959,1,0.529411765,0.294117647,0.058823529,0.117647059,0,0,0,0,0.5,151,0.699074074,0.176470588,0.583529412,12.07820594,1.297910943,16.27002771
20118N3.cif,12.28917,9.84553,0.238813,8288.52,3.65081,0.893995,1,0.503875969,0.434108527,0.031007752,0.031007752,0,0,0,0,1,73,0.561538462,0.062015504,0.200930233,9.09419461,2.644554528,15.33643346
13161N2.cif,19.0418,17.92977,0.398037,4040,2.07755,0.854391,0,0.571428571,0.266666667,0.076190476,0,0,0.076190476,0,0.00952381,0,161,0.670833333,0.152380952,0.534857143,16.42093864,0.918437181,15.31941196
19071N2.cif,10.34676,9.66512,0.517673,3829.55,1.48468,0.813011,0,0.523809524,0.285714286,0.142857143,0.047619048,0,0,0,0,3,88,0.666666667,0.19047619,0.598095238,14.96656191,0.806383681,15.17156086
15021N2.cif,22.4952,21.57937,0.30371,5092.59,2.82309,0.871202,0,0.526315789,0.298245614,0.105263158,0.070175439,0,0,0,0,1.5,81,0.675,0.175438596,0.561403509,13.27417713,1.440577676,15.11251675
15090N2.cif,19.24813,18.19731,0.351937,4327.57,2.33644,0.849121,0,0.545454545,0.345454545,0.072727273,0.036363636,0,0,0,0,2,157,0.654166667,0.109090909,0.346181818,13.75271575,1.210490653,14.85932108
20311N2.cif,34.43726,33.82956,0.169088,7869.73,5.35816,0.913189,0,0.565217391,0.391304348,0.043478261,0,0,0,0,0,0,100,0.641025641,0.042857143,0.130285714,10.51517568,3.030966303,14.69892758
13020N2.cif,28.38023,27.93603,0.2551,4422.43,3.42814,0.911489,0,0.557692308,0.269230769,0,0.115384615,0,0,0.057692308,0,0,89,0.767241379,0.115384615,0.396923077,14.23231878,1.462900502,14.45995338
21191N2.cif,45.88943,45.79396,0.247235,2935.7,3.38091,0.762481,0,0.5,0.326086957,0.108695652,0.065217391,0,0,0,0,1.666666667,86.5,0.626811594,0.173913043,0.554782609,2.613863788,9.806078061,14.43217635
15081N2.cif,18.54616,17.48587,0.349547,4342.98,2.35562,0.849233,0,0.545454545,0.345454545,0.072727273,0.036363636,0,0,0,0,2,157,0.654166667,0.109090909,0.346181818,13.61464046,1.19323466,14.40386454
15020N2.cif,23.97144,23.07162,0.288664,5057.42,2.96102,0.88301,0,0.524590164,0.344262295,0.098360656,0.032786885,0,0,0,0,3,161,0.62890625,0.131147541,0.411803279,14.25420046,1.31910461,14.31511687
20473N2.cif,55.49799,55.44839,0.262559,2359.27,3.28726,0.848138,0,0.571428571,0.387755102,0,0.040816327,0,0,0,0,0,223,0.663690476,0.040816327,0.140408163,5.168469492,4.157899636,14.29367626
17000N2.cif,21.9809,21.04411,0.390254,3472.7,2.08746,0.869738,0,0.613333333,0.28,0.053333333,0.053333333,0,0,0,0,1,277,0.752717391,0.106666667,0.3456,14.95508503,0.933437964,14.15222439
15072N2.cif,18.47163,17.39082,0.351193,4360.71,2.34686,0.850178,0,0.535714286,0.357142857,0.071428571,0.035714286,0,0,0,0,2,77,0.641666667,0.107142857,0.34,13.87185887,1.143644495,14.14802992
16312N2.cif,18.55352,17.47396,0.338509,4349.22,2.4472,0.853151,0,0.555555556,0.351851852,0.074074074,0.018518519,0,0,0,0,4,79,0.658333333,0.092592593,0.288888889,13.46138967,1.212819976,14.08305619
13160N2.cif,20.10144,19.04963,0.357515,4008.37,2.32292,0.869377,0,0.571428571,0.342857143,0.076190476,0,0,0,0,0.00952381,0,161,0.670833333,0.076190476,0.231619048,13.08971733,1.150647619,13.98265288
20401N2.cif,16.85759,16.50094,0.377713,6049.48,2.12018,0.831551,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,14.89033943,0.999275262,13.95902572
16390N2.cif,17.83727,16.65965,0.39048,3762.7,2.07759,0.858643,0,0.588235294,0.333333333,0.039215686,0,0.039215686,0,0,0,0,85,0.708333333,0.039215686,0.119215686,14.11843704,0.954350158,13.49336754
15241N2.cif,9.91917,9.19961,0.420398,5491.24,1.86143,0.793353,0,0.518518519,0.407407407,0.074074074,0,0,0,0,0,0,97,0.577380952,0.074074074,0.225185185,10.34793005,1.307178597,13.47504032
20403N2.cif,10.56287,8.57866,0.499717,4879.05,1.489,0.791507,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,14.76623769,0.760495432,13.26660809
16310N2.cif,9.70729,7.60702,0.48852,4361.74,1.5287,0.795617,0,0.5625,0.3625,0.05,0.025,0,0,0,0,2,119,0.661111111,0.075,0.238,17.09842302,0.657199751,13.04530991
19103N2.cif,9.37055,8.83148,0.610698,2517.82,1.16103,0.762666,0,0.631578947,0.263157895,0.105263158,0,0,0,0,0,0,109,0.756944444,0.105263158,0.32,13.98408365,0.649000353,12.62566845
17152N2.cif,23.3108,23.23814,0.516977,1926.4,1.42002,0.687176,0,0.49704142,0.408284024,0.041420118,0.053254438,0,0,0,0,0.777777778,96.5,0.574404762,0.094674556,0.309112426,3.90641538,3.003603394,12.45015514
21053N2.cif,20.47649,19.86472,0.352582,4021.52,2.29887,0.793313,0,0.545454545,0.404040404,0.02020202,0.03030303,0,0,0,0,0.666666667,269,0.622685185,0.050505051,0.165656566,7.507567994,1.978645389,12.41042059
19360N2.cif,27.67707,27.47121,0.478197,2012.54,1.62891,0.80291,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,7.405477103,1.434939318,12.18638358
11040N2.cif,41.2682,41.13741,0.336774,2293.27,2.47733,0.834731,0,0.608695652,0.260869565,0,0.086956522,0,0,0.043478261,0,0,133,0.791666667,0.086956522,0.299130435,6.636599465,2.173624104,12.11238586
19143N2.cif,11.37884,11.10758,0.638185,2281.36,1.11513,0.76207,0,0.65,0.2,0,0.15,0,0,0,0,0,133,0.852564103,0.15,0.516,13.76300029,0.600309652,12.00174661
15080N2.cif,11.01506,9.25289,0.416852,4813.94,1.88643,0.824157,0,0.492307692,0.353846154,0.030769231,0.092307692,0,0,0.030769231,0,0.333333333,81,0.6328125,0.123076923,0.411076923,17.08022715,0.683913614,11.98674545
21313N3.cif,40.84634,40.78327,0.327254,2407.86,2.59218,0.863105,1,0.607142857,0.357142857,0.035714286,0,0,0,0,0,0,142,0.696078431,0.035714286,0.108571429,7.957072646,1.769515498,11.87875269
18091N2.cif,11.35726,10.72445,0.480086,3917.03,1.57918,0.834523,0,0.606060606,0.303030303,0,0.060606061,0,0,0.03030303,0,0,361,0.752083333,0.060606061,0.208484848,17.19602443,0.575564495,11.84387874
21220N2.cif,27.65317,27.42777,0.533422,2012.08,1.3725,0.711957,0,0.575757576,0.333333333,0.060606061,0.03030303,0,0,0,0,2,157,0.688596491,0.090909091,0.288484848,4.839050035,2.142447432,11.76005968
21451N2.cif,37.94652,37.7935,0.331379,2547.69,2.52538,0.809784,0,0.636363636,0.272727273,0.045454545,0.045454545,0,0,0,0,1,130,0.773809524,0.090909091,0.294545455,4.444492213,3.299719896,11.75460258
21280N3.cif,38.09649,38.02998,0.290217,2793.52,2.95475,0.831827,1,0.5,0.358974359,0.083333333,0.057692308,0,0,0,0,1.444444444,47.75,0.612179487,0.141025641,0.451794872,5.916065344,2.743728346,11.70427411
15186N2.cif,44.62581,44.50279,0.363876,1916.32,2.28792,0.812419,0,0.566666667,0.233333333,0.033333333,0.133333333,0,0,0.033333333,0,0.25,160,0.784313725,0.166666667,0.56,5.368731033,2.438036502,11.55739309
19362N2.cif,36.72689,36.55998,0.373694,2171.05,2.19913,0.810908,0,0.583333333,0.333333333,0.041666667,0,0.041666667,0,0,0,0,118,0.702380952,0.041666667,0.126666667,5.239624784,2.400200727,11.38282375
19531N2.cif,35.06104,34.80543,0.200938,4926.27,4.4558,0.898054,0,0.571428571,0.38961039,0.038961039,0,0,0,0,0,0,114,0.647727273,0.038961039,0.118441558,9.128119405,2.312461576,11.37718749
21291N3.cif,23.32506,21.96829,0.378666,3315.09,2.19005,0.870396,1,0.561290323,0.348387097,0.051612903,0,0.038709677,0,0,0,0,233,0.66954023,0.051612903,0.156903226,11.9177269,0.965816713,11.33119973
19451N2.cif,33.81681,33.58969,0.354589,2405.41,2.29455,0.769095,0,0.528735632,0.402298851,0.057471264,0.011494253,0,0,0,0,5,164.5,0.596014493,0.068965517,0.214252874,4.301994588,3.226392797,11.30594573
20100C3.cif,50.96214,50.91801,0.328319,1956.73,2.61977,0.836915,1,0.5,0.394736842,0.078947368,0,0,0.026315789,0,0,0,124,0.543859649,0.105263158,0.317894737,4.544154292,2.995133506,11.17020577
15120N2.cif,43.26834,43.14098,0.323453,2425.9,2.61083,0.829762,0,0.527272727,0.345454545,0.090909091,0.036363636,0,0,0,0,2.5,110.5,0.635057471,0.127272727,0.401454545,13.53933917,1.023930847,11.11341087
19200N2.cif,9.19121,8.45677,0.505368,4048.61,1.48023,0.793684,0,0.5625,0.375,0.0625,0,0,0,0,0,0,70,0.648148148,0.0625,0.19,17.79795335,0.520223958,11.09252276
11030N2.cif,20.45694,18.68643,0.361779,4033.4,2.24767,0.822248,0,0.566037736,0.358490566,0.075471698,0,0,0,0,0,0,79,0.658333333,0.075471698,0.229433962,10.08363539,1.218858362,10.9202129
13100N2.cif,21.19983,20.79435,0.324166,3850.95,2.5693,0.85753,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,11.45770785,1.146006732,10.90225281
16340N2.cif,14.05373,12.59264,0.497826,3104.13,1.53459,0.79469,0,0.536585366,0.317073171,0.097560976,0.048780488,0,0,0,0,2,117,0.664772727,0.146341463,0.464390244,14.0115519,0.657021506,10.87816643
13130N2.cif,43.9063,43.78181,0.375995,1842.67,2.19998,0.805243,0,0.575757576,0.242424242,0.03030303,0.121212121,0,0,0.03030303,0,0.25,178,0.780701754,0.151515152,0.509090909,4.858774071,2.466223515,10.83634238
14073N2.cif,20.23652,19.93614,0.312968,4749.81,2.69554,0.866003,0,0.571428571,0.346938776,0.040816327,0.040816327,0,0,0,0,1,153,0.683035714,0.081632653,0.264489796,12.45686232,1.074272693,10.83320802
20321N2.cif,35.86719,35.71819,0.338126,2374.49,2.38349,0.740891,0,0.523809524,0.333333333,0.095238095,0.047619048,0,0,0,0,2,85,0.643939394,0.142857143,0.453333333,2.594293823,5.579793455,10.83140317
19364N2.cif,31.72995,31.51616,0.41142,2335.11,1.97006,0.783009,0,0.516129032,0.387096774,0.032258065,0.032258065,0.032258065,0,0,0,1,118,0.614583333,0.064516129,0.209032258,5.338627559,2.09933645,10.78396265
15150N2.cif,15.66522,14.44901,0.388869,4071.22,2.05658,0.825554,0,0.566666667,0.333333333,0.066666667,0.033333333,0,0,0,0,2,185,0.680147059,0.1,0.317333333,13.60161382,0.820929704,10.70680197
20310N2.cif,28.9663,28.4364,0.207679,5840.48,4.29143,0.905505,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,0,76,0.633333333,0.054545455,0.165818182,9.909480516,1.920225801,10.68811643
16300N2.cif,32.27168,32.11652,0.361341,2429.29,2.21016,0.754853,0,0.571428571,0.380952381,0.047619048,0,0,0,0,0,0,94,0.652777778,0.047619048,0.144761905,3.543466692,3.686049801,10.64103157
20590N2.cif,26.30732,26.08678,0.562376,1673.11,1.28537,0.695248,0,0.557377049,0.327868852,0.098360656,0,0.016393443,0,0,0,0,136,0.666666667,0.098360656,0.299016393,4.566626801,1.976809628,10.54244748
16380N2.cif,40.84931,40.70376,0.311083,2490.79,2.71143,0.806921,0,0.538461538,0.346153846,0.115384615,0,0,0,0,0,0,106,0.630952381,0.115384615,0.350769231,3.714153156,3.761388606,10.47441701
16450N2.cif,20.44724,18.55205,0.361779,4000.57,2.24673,0.82795,0,0.566037736,0.358490566,0.075471698,0,0,0,0,0,0,79,0.658333333,0.075471698,0.229433962,10.05666924,1.16397005,10.47268372
13110N2.cif,12.905,11.30363,0.537289,3121.81,1.41481,0.788735,0,0.559139785,0.301075269,0.086021505,0.043010753,0,0,0,0.010752688,2,145,0.697115385,0.129032258,0.409462366,14.0068113,0.58493084,10.37044543
