COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,S%,Halogen%,Metalloid%,Metal%,N-to-O,TDU,DUC,TE,AWE,N_CH4(mol/kg),D_CH4(10^-8 m2/s),P_CH4(10^4 Barrer)
12011N2.cif,18.72706,18.36705,0.668765,1594.81,1.02828,0.672999,0,0.554455446,0.277227723,0.03960396,0.079207921,0,0,0.03960396,0.00990099,0.5,329,0.734375,0.118811881,0.392871287,0.660893713,6.071818528,5.394521259
20290N2.cif,8.45883,7.84341,0.84156,1404.3,0.674581,0.462185,0,0.586956522,0.347826087,0.065217391,0,0,0,0,0,0,74,0.685185185,0.065217391,0.19826087,0.554955194,2.975574165,1.918422158
20230N2.cif,14.11905,13.84176,0.658341,1835.42,1.0075,0.583821,0,0.595238095,0.357142857,0.047619048,0,0,0,0,0,0,137,0.685,0.047619048,0.144761905,0.598817202,7.476892675,5.139969951
16160N2.cif,20.05475,19.77275,0.644388,1703.71,1.09962,0.667846,0,0.5625,0.25,0.125,0.0625,0,0,0,0,2,79,0.731481481,0.1875,0.595,0.704210367,8.759493818,7.929024302
2016aN2.cif,25.82068,25.52152,0.46089,2191.81,1.6518,0.684053,0,0.493975904,0.385542169,0.084337349,0.036144578,0,0,0,0,2.333333333,94,0.573170732,0.120481928,0.380722892,0.809712743,6.684762597,5.097045967
20170N2.cif,17.09377,16.84206,0.532221,2361.63,1.388,0.696752,0,0.56097561,0.341463415,0.048780488,0,0.048780488,0,0,0,0,125,0.679347826,0.048780488,0.148292683,0.879251337,4.010677195,3.905849699
19123N2.cif,7.78938,7.19661,0.619941,2100.56,1.12691,0.606399,0,0.421052632,0.368421053,0.105263158,0.105263158,0,0,0,0,1,49,0.510416667,0.210526316,0.682105263,0.488598617,1.830058459,1.004015882
21100N2.cif,27.68757,27.52556,0.408199,2434.37,1.95851,0.763239,0,0.611111111,0.305555556,0.055555556,0,0.013888889,0.013888889,0,0,0,253,0.71875,0.069444444,0.224166667,1.009132328,10.73156558,10.07762616
16500N2.cif,12.07235,11.68187,0.92111,1575.15,0.649803,0.505117,0,0.5,0.166666667,0.25,0,0.083333333,0,0,0,0,52,0.722222222,0.25,0.76,0.547769787,4.125037022,3.140103467
19320C2.cif,17.48344,17.18551,0.906931,914.78,0.56743,0.421156,0,0.463414634,0.463414634,0.073170732,0,0,0,0,0,0,106,0.464912281,0.073170732,0.222439024,0.313441362,7.114797022,2.544196258
20271C2.cif,10.81315,10.36487,0.847407,1399.99,0.687533,0.499366,0,0.5,0.375,0.107142857,0,0,0.017857143,0,0,0,32,0.571428571,0.125,0.382142857,0.478492111,4.551068814,2.752413959
19521N2.cif,16.86471,16.31454,0.486115,2507.23,1.54116,0.681819,0,0.463768116,0.434782609,0.028985507,0.072463768,0,0,0,0,0.4,100,0.520833333,0.101449275,0.337391304,0.813933988,5.066595186,4.082517571
19214N2.cif,24.8972,24.59507,0.459412,2228.73,1.68964,0.725082,0,0.518518519,0.351851852,0.074074074,0,0,0.055555556,0,0,0,97,0.577380952,0.12962963,0.446296296,0.860427534,8.833939394,7.56262776
16172N2.cif,25.3962,25.13758,0.430329,2429.02,1.80703,0.746872,0,0.610169492,0.355932203,0.033898305,0,0,0,0,0,0,201,0.697916667,0.033898305,0.103050847,1.005046488,9.49775432,9.163648561
20070N2.cif,20.02412,19.71982,0.604538,1937.32,1.20863,0.786066,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,0,38.5,0.641666667,0.054545455,0.165818182,1.030150785,6.703938216,9.802299516
21021N2.cif,6.66131,5.64465,0.619388,3321.72,1.08029,0.685275,0,0.5,0.4625,0.0375,0,0,0,0,0,0,42.5,0.53125,0.0375,0.114,1.169695295,2.801585316,4.154500556
21070N2.cif,14.59786,14.22283,0.848808,1388.07,0.746859,0.562647,0,0.545454545,0.181818182,0.090909091,0.181818182,0,0,0,0,0.5,58,0.805555556,0.272727273,0.901818182,0.461080879,4.736768416,3.115439251
19520N2.cif,19.71899,19.51272,0.457703,2422.36,1.66916,0.70453,0,0.483870968,0.419354839,0.032258065,0.064516129,0,0,0,0,0.5,100,0.555555556,0.096774194,0.32,0.875928971,6.836974407,5.768071635
20460N2.cif,10.56229,9.7242,1.08544,797.348,0.529335,0.37712,0,0.382352941,0.235294118,0.058823529,0.058823529,0,0.264705882,0,0,1,49,0.314102564,0.382352941,1.434705882,0.260711257,3.603242667,1.148558798
15171N2.cif,7.56527,5.77254,0.676902,2389.96,0.95612,0.550746,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,0,88,0.666666667,0.052631579,0.16,0.55525042,1.061660523,0.656396511
19130N2.cif,19.47106,19.07436,0.574802,1898.07,1.23538,0.625515,0,0.596491228,0.333333333,0.070175439,0,0,0,0,0,0,189,0.694852941,0.070175439,0.213333333,0.661775827,5.792079931,4.116385081
20421N2.cif,12.27828,11.85435,0.893068,1234.93,0.653478,0.432258,0,0.666666667,0.166666667,0.083333333,0.083333333,0,0,0,0,1,82,0.854166667,0.166666667,0.54,0.330340896,3.527233801,1.343503211
21310N2.cif,23.04945,22.86662,0.41957,2535.41,1.85275,0.739168,0,0.62295082,0.344262295,0.032786885,0,0,0,0,0,0,217,0.713815789,0.032786885,0.099672131,0.991228035,10.46878975,9.612407864
16200N2.cif,12.96834,11.983,0.733503,1922.45,0.95138,0.598736,0,0.375,0.25,0.0625,0.25,0.0625,0,0,0,0.25,46,0.638888889,0.3125,1.05,0.551171642,4.008569212,2.898198105
20551N2.cif,8.54303,8.35618,1.10359,696.815,0.440399,0.322591,0,0.575757576,0.303030303,0.060606061,0,0.060606061,0,0,0,0,109,0.717105263,0.060606061,0.184242424,0.304157209,3.894033732,1.259425195
17140N2.cif,19.89057,19.60984,0.517896,2150.75,1.42121,0.699112,0,0.575757576,0.363636364,0.060606061,0,0,0,0,0,0,76,0.666666667,0.060606061,0.184242424,0.830498713,10.2745528,9.227961118
14040N2.cif,34.3671,34.23857,0.391468,2159.23,2.03245,0.751386,0,0.483870968,0.387096774,0.064516129,0.064516129,0,0,0,0,1,103,0.572222222,0.129032258,0.418064516,0.955711044,22.69104097,19.05263034
20350N2.cif,13.2482,12.75158,0.765031,1491.64,0.847495,0.585629,0,0.582278481,0.329113924,0.075949367,0,0,0,0,0.012658228,0,127,0.690217391,0.075949367,0.230886076,0.578238246,3.661901853,2.833542119
20250N2.cif,39.10948,38.96493,0.311939,2625.61,2.67975,0.802671,0,0.541666667,0.375,0.083333333,0,0,0,0,0,0,97,0.621794872,0.083333333,0.253333333,1.292107079,18.8296284,18.19541871
20163N2.cif,25.87293,25.57106,0.460211,2216.04,1.6485,0.691003,0,0.5,0.392857143,0.071428571,0.035714286,0,0,0,0,2,97,0.577380952,0.107142857,0.34,0.837614914,14.29260357,11.37122434
05001N2.cif,23.65787,23.42513,0.583969,1718.25,1.24424,0.725208,0,0.5625,0.25,0,0.125,0,0,0.0625,0,0,85,0.787037037,0.125,0.43,0.796648153,15.65045984,15.77104919
19490N2.cif,9.88561,9.62787,0.681481,1954.21,0.93784,0.552084,0,0.587301587,0.365079365,0.047619048,0,0,0,0,0,0,100,0.675675676,0.047619048,0.144761905,0.626201954,4.808143377,3.383493072
19030N2.cif,10.855,10.63601,0.724467,1942.79,0.913305,0.548879,0,0.446808511,0.319148936,0.127659574,0.085106383,0,0.021276596,0,0,1.5,70,0.555555556,0.234042553,0.743829787,0.482515892,12.58834369,7.214230045
16361N2.cif,33.91137,33.75087,0.37311,2426.64,2.17995,0.776256,0,0.523809524,0.333333333,0.095238095,0.047619048,0,0,0,0,2,85,0.643939394,0.142857143,0.453333333,1.084152449,18.21426646,17.08277617
20472N2.cif,34.55963,34.39789,0.34938,2451.16,2.34896,0.788749,0,0.576923077,0.346153846,0,0.076923077,0,0,0,0,0,127,0.705555556,0.076923077,0.264615385,1.181201449,22.21984305,21.60311467
20410N2.cif,27.2711,26.84175,0.498816,2286.53,1.50709,0.703896,0,0.538461538,0.358974359,0.051282051,0.051282051,0,0,0,0,1,163,0.646825397,0.102564103,0.332307692,0.948465314,5.685129281,5.654903804
21030N2.cif,19.57498,19.15096,0.644963,1482.73,1.03296,0.565297,0,0.592592593,0.37037037,0.037037037,0,0,0,0,0,0,130,0.677083333,0.037037037,0.112592593,0.620960017,6.980533195,4.72039418
16470N2.cif,16.88904,16.56473,0.636449,1751.64,1.04128,0.615794,0,0.615384615,0.384615385,0,0,0,0,0,0,0,67,0.697916667,0,0,0.664458416,4.516690009,3.513190533
19181N2.cif,25.68521,25.49386,0.521754,2034.41,1.44907,0.73012,0,0.5,0.3125,0.125,0.0625,0,0,0,0,2,61,0.635416667,0.1875,0.595,0.813648661,8.003246268,7.409308501
16141N2.cif,30.56193,30.37003,0.410772,2212.47,1.93246,0.751786,0,0.545454545,0.363636364,0.045454545,0.045454545,0,0,0,0,1,94,0.652777778,0.090909091,0.294545455,0.9899004,3.485288312,3.182290532
13090N2.cif,26.31246,26.12562,0.575112,1639.66,1.29912,0.743181,0,0.5625,0.1875,0,0.125,0.0625,0,0.0625,0,0,91,0.842592593,0.125,0.43,0.814369701,27.37383051,28.45894258
19210N2.cif,27.59709,27.52417,0.406917,2423.15,1.9372,0.751777,0,0.529411765,0.392156863,0.078431373,0,0,0,0,0,0,97,0.598765432,0.078431373,0.238431373,1.018039813,9.479636918,8.817914536
15090N2.cif,19.24813,18.19731,0.351937,4327.57,2.33644,0.849121,0,0.545454545,0.345454545,0.072727273,0.036363636,0,0,0,0,2,157,0.654166667,0.109090909,0.346181818,1.664095985,5.668067879,8.419038112
21102N2.cif,27.3707,27.29496,0.397034,2509.02,2.02098,0.766735,0,0.611111111,0.319444444,0.055555556,0,0.013888889,0,0,0,0,253,0.71875,0.055555556,0.168888889,1.014439714,12.34456907,11.38648597
16056N2.cif,22.69839,22.47622,0.528129,1825.57,1.41356,0.727168,0,0.563636364,0.254545455,0,0.109090909,0.018181818,0,0.054545455,0,0,97,0.782258065,0.109090909,0.375272727,0.825915854,10.02724184,9.499628397
19412N2.cif,39.33515,39.18987,0.51285,1816.24,1.46008,0.733092,0,0.625,0.34375,0.03125,0,0,0,0,0,0,343,0.714583333,0.03125,0.095,0.846564711,7.661534753,7.283486633
21080N2.cif,29.76014,29.69167,0.471582,1915.2,1.63874,0.741736,0,0.590909091,0.272727273,0.045454545,0.090909091,0,0,0,0,0.5,118,0.756410256,0.136363636,0.450909091,0.900898037,13.08921655,12.3199919
16170N2.cif,18.65543,18.388,0.539708,2157.97,1.34365,0.684871,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,0.836538755,7.137621333,6.592069122
21251N2.cif,23.78086,23.53686,0.467698,2302.58,1.65453,0.718643,0,0.466666667,0.333333333,0.133333333,0.066666667,0,0,0,0,2,49,0.583333333,0.2,0.634666667,0.879653743,6.682036779,5.900840553
19353N2.cif,13.44179,13.25875,0.651469,1915.15,1.02102,0.619725,0,0.638888889,0.333333333,0.027777778,0,0,0,0,0,0,135,0.733695652,0.027777778,0.084444444,0.682727348,7.62294871,6.275923183
20490N2.cif,22.80197,22.38787,0.538196,2237.03,1.31759,0.577589,0,0.538461538,0.41025641,0.025641026,0.025641026,0,0,0,0,1,154,0.611111111,0.051282051,0.166153846,0.592352039,3.614070442,1.987698137
